member_id,loan_amnt,funded_amnt,funded_amnt_inv,term,batch_enrolled,int_rate,grade,sub_grade,emp_title,emp_length,home_ownership,annual_inc,verification_status,pymnt_plan,desc,purpose,title,zip_code,addr_state,dti,delinq_2yrs,inq_last_6mths,mths_since_last_delinq,mths_since_last_record,open_acc,pub_rec,revol_bal,revol_util,total_acc,initial_list_status,total_rec_int,total_rec_late_fee,recoveries,collection_recovery_fee,collections_12_mths_ex_med,mths_since_last_major_derog,application_type,verification_status_joint,last_week_pay,acc_now_delinq,tot_coll_amt,tot_cur_bal,total_rev_hi_lim,loan_status
71172135,15900,15900,15900,60 months,BAT2803411,19.99,E,E4,,n/a,MORTGAGE,62000,Not Verified,n,,debt_consolidation,Debt consolidation,356xx,AL,28.69,0,1,50,43,9,1,2673,33.8,23,w,229.55,0,0,0,0,50,INDIVIDUAL,,4th week,0,27515,133244,7900,0
8228215,7200,7200,7200,36 months,BAT1930365,14.3,C,C1,Windows System Administrator,2 years,RENT,56000,Not Verified,n,,debt_consolidation,Debt Cons.,936xx,CA,13.44,3,1,20,,7,0,2426,45.8,31,f,1541.86,0,0,0,0,20,INDIVIDUAL,,113th week,0,0,44964,5300,0
54526816,21000,21000,21000,60 months,BAT3726927,12.29,C,C1,Senior Manager Corporate Finance,1 year,MORTGAGE,87550,Verified,n,,small_business,Business,630xx,MO,1.01,0,1,,,8,0,2352,3.3,24,w,1421.02,0,0,0,0,,INDIVIDUAL,,31th week,0,0,217813,70900,0
766328,9500,9500,9450,60 months, ,17.56,E,E4,"MOTOROLA, INC.",4 years,MORTGAGE,96000,Verified,n,,home_improvement,Home Improvement,254xx,WV,19.3,0,1,,87,7,1,1209,93,40,f,3954.52,0,0,0,0,,INDIVIDUAL,,165th week,0,,,,1
47651171,25000,25000,25000,60 months,BAT1104812,10.99,B,B4,Technician,2 years,RENT,74000,Source Verified,n,,credit_card,Credit card refinancing,070xx,NJ,10.59,0,0,,,6,0,12484,70.9,8,w,1924.16,0,0,0,0,,INDIVIDUAL,,39th week,0,0,15907,17600,0
1056062,19125,19125,19125,36 months, ,13.99,C,C3,CITY OF WEST PALM BEACH,4 years,MORTGAGE,56000,Verified,n,> VacationTime Share - 18% interest<br/>Credit Cards - 5-10% interest<br/>Student loans - 2-6% interest<br/>  > I have a stable job. I have built up seniority over the past 4 years and my job is not in jeopardy in any way.<br/>,debt_consolidation,LC LOAN,334xx,FL,14.68,0,2,44,,9,0,2391,29.2,24,f,2927.84,0,0,0,0,,INDIVIDUAL,,70th week,0,,,,1
72227715,35000,35000,35000,60 months,BAT2803411,10.64,B,B4,Mobile Application Developer II,2 years,OWN,92000,Source Verified,n,,major_purchase,Major purchase,445xx,OH,4.41,0,0,,,9,0,38023,39.8,15,w,268.95,0,0,0,0,,INDIVIDUAL,,4th week,0,0,62866,95600,0
1735920,13975,13975,13975,36 months,,13.11,B,B4,Scottsdale Health Care Shea,4 years,OWN,68000,Source Verified,n,> Pay off credit card and auto loan<br>,debt_consolidation,Debt consolidation,852xx,AZ,6.79,0,0,,,5,0,15146,81.4,14,f,1480.09,0,0,0,0,,INDIVIDUAL,,52th week,0,0,21018,18600,1
41483037,1000,1000,1000,36 months, ,14.99,C,C5,Restorative aide,10+ years,RENT,30000,Not Verified,n,,other,Other,532xx,WI,24.68,0,0,,107,9,1,7788,89.5,12,f,130,0,0,0,0,,INDIVIDUAL,,52th week,0,0,17890,8700,0
20967896,16000,16000,16000,36 months, ,10.99,B,B3,Concierge,6 years,RENT,70000,Not Verified,n,,credit_card,Credit card refinancing,112xx,NY,18.81,0,1,,,8,0,21584,87.7,15,w,1459.24,0,0,0,0,,INDIVIDUAL,,48th week,0,0,59251,24600,1
37086848,3000,3000,3000,36 months,BAT2558388,11.44,B,B4,Site Recruiter,1 year,RENT,55000,Not Verified,n,,other,Other,554xx,MN,6.46,0,1,27,87,9,1,6861,68.6,12,w,306.51,0,0,0,0,39,INDIVIDUAL,,52th week,0,560,122722,10000,1
42144003,3000,3000,3000,36 months,BAT4694572,10.49,B,B3,,n/a,OWN,18000,Verified,n,,debt_consolidation,Debt consolidation,667xx,KS,12.2,1,0,19,,8,0,4726,32.8,11,f,148.53,0,0,0,0,57,INDIVIDUAL,,39th week,0,117,4726,14400,1
36957099,35000,35000,35000,60 months,BAT2558388,25.83,G,G2,CWO4,10+ years,MORTGAGE,106000,Verified,n,,debt_consolidation,Debt consolidation,233xx,VA,24.67,3,1,3,,18,0,32703,53.9,45,w,5793.62,0,0,0,0,,INDIVIDUAL,,35th week,0,0,351755,60700,0
51992856,5000,5000,5000,36 months,BAT1184694,13.99,C,C4,Permit Clerk,4 years,MORTGAGE,32000,Source Verified,n,,debt_consolidation,Debt consolidation,770xx,TX,11.35,4,0,3,,7,0,2498,33,18,f,167.04,0,0,0,0,12,INDIVIDUAL,,13th week,0,165,112068,6500,1
47154909,3200,3200,3200,36 months,BAT4136152,13.33,C,C3,registered nurse,10+ years,MORTGAGE,55000,Verified,n,,vacation,Vacation,212xx,MD,11.61,1,2,14,,12,0,10079,53.9,26,f,285.31,0,0,0,0,,INDIVIDUAL,,44th week,0,0,44532,18700,0
21098115,18000,18000,18000,36 months,BAT3461431,14.99,C,C5,Surgical Sales Consultant,1 year,OWN,66000,Not Verified,n,,debt_consolidation,Debt consolidation,919xx,CA,17.13,2,2,17,,15,0,13315,70.1,38,w,3356.3,0,0,0,0,,INDIVIDUAL,,83th week,0,0,29723,19000,0
38800011,10000,10000,10000,36 months, ,7.49,A,A4,Salas manager,2 years,MORTGAGE,150000,Not Verified,n,,debt_consolidation,Debt consolidation,920xx,CA,8.47,1,0,5,,12,0,18053,37.7,33,w,677.17,0,0,0,0,77,INDIVIDUAL,,56th week,0,0,428498,47900,0
7691173,17000,17000,17000,36 months,BAT4351734,10.64,B,B2,San Luis Obispo,3 years,RENT,40000,Not Verified,n,,debt_consolidation,On Track,934xx,CA,12.15,0,1,,,9,0,16725,40.8,12,f,2333.53,0,0,0,0,,INDIVIDUAL,,87th week,0,0,16725,41000,1
26166381,9300,9300,9300,36 months,BAT2333412,9.17,B,B1,maintance,10+ years,RENT,52000,Not Verified,n,,debt_consolidation,Debt consolidation,117xx,NY,25.73,0,2,,,9,0,2506,10.1,16,f,975.8,0,0,0,0,,INDIVIDUAL,,74th week,0,0,30146,24800,0
51291113,3400,3400,3400,36 months,BAT1184694,20.49,E,E4,manger,10+ years,RENT,56000,Not Verified,n,,debt_consolidation,Debt consolidation,104xx,NY,19.85,1,0,23,103,10,1,4532,90.6,25,f,422.48,0,0,0,0,,INDIVIDUAL,,35th week,0,0,103201,5000,0
47741184,21000,21000,21000,60 months, ,16.99,D,D3,Director of Business Development,2 years,RENT,158000,Source Verified,n,,small_business,Business,280xx,NC,4.77,0,1,63,29,5,10,3622,47.7,32,w,2518.01,0,0,0,0,63,INDIVIDUAL,,39th week,0,0,17441,7600,0
1320914,16000,16000,16000,60 months,BAT5046385,19.03,E,E2,"Clarks Companies, N.A.",5 years,RENT,61000,Source Verified,n,> I'm consolidating my credit cards and lowering my interest rates in order to better manage my debts. This would greatly help me towards taking steps in being debt free and more financially responsible. I am on-time with my payments and have an established career with my company.<br>,credit_card,Credit Card Consolidation,020xx,MA,22.27,0,0,,,12,0,20897,76.8,25,f,8389.19,0,0,0,0,,INDIVIDUAL,,209th week,0,,,,0
28520418,11000,11000,10900,36 months, ,7.12,A,A3,Metrologist,< 1 year,MORTGAGE,70000,Not Verified,n,,credit_card,Credit card refinancing,273xx,NC,7.63,0,0,,,17,0,11236,9.6,22,f,819.2,0,0,0,0,,INDIVIDUAL,,74th week,0,0,85076,117300,0
72079170,6400,6400,6400,36 months,BAT2803411,9.8,B,B3,Administrative Assistant,< 1 year,RENT,46000,Verified,n,,debt_consolidation,Debt consolidation,700xx,LA,27.39,0,0,,,7,0,5086,54.1,17,w,0,0,0,0,0,,INDIVIDUAL,,NAth week,0,0,42590,9400,0
21900568,10500,10500,10500,36 months,BAT3193689,8.39,A,A5,Legal secretary,10+ years,MORTGAGE,80000,Not Verified,n,,credit_card,Credit card refinancing,020xx,MA,5.21,4,0,12,,17,0,11527,51.9,25,w,934.82,0,0,0,0,,INDIVIDUAL,,65th week,0,0,399699,22200,1
59691836,16800,16800,16800,60 months,BAT1780517,8.18,B,B1,Chief Mate,10+ years,OWN,110000,Not Verified,n,,credit_card,Credit card refinancing,038xx,NH,15.74,0,0,57,,14,0,14795,48.2,27,w,541.71,0,0,0,0,57,INDIVIDUAL,,22th week,0,0,307488,30700,0
64253555,18400,18400,18400,60 months, ,17.86,D,D5,Technical Support,< 1 year,OWN,40000,Not Verified,n,,credit_card,Credit card refinancing,601xx,IL,24.61,0,1,41,,20,0,19791,64,33,w,1059.84,0,0,0,0,43,INDIVIDUAL,,17th week,0,0,22275,30900,0
49942093,10800,10800,10800,60 months,BAT1104812,13.99,C,C4,Institutional Fixed-Income,8 years,MORTGAGE,175000,Source Verified,n,,moving,Moving and relocation,550xx,MN,6.02,0,0,,114,6,1,5014,86.4,24,w,1019.57,0,0,0,0,,INDIVIDUAL,,39th week,0,0,232064,5800,0
70661788,14400,14400,14400,60 months,BAT2803411,18.99,E,E3,Heavy Mobile Equipment Repairer,3 years,RENT,55000,Source Verified,n,,credit_card,Credit card refinancing,799xx,TX,20.97,1,0,22,,15,0,11867,64.5,26,w,197.5,0,0,0,0,,INDIVIDUAL,,4th week,0,0,69274,18400,0
69727163,12000,12000,12000,36 months,BAT1586599,11.49,B,B5,Secretary,10+ years,RENT,70000,Source Verified,n,,credit_card,Credit card refinancing,117xx,NY,22.9,0,1,,77,17,2,24753,65.1,29,w,219.45,0,0,0,0,,INDIVIDUAL,,9th week,0,68,51400,38000,0
1470520,12000,12000,12000,36 months,,16.29,C,C5,Lakeview Public Schools,8 years,MORTGAGE,65000,Source Verified,n,,debt_consolidation,pay off cards,480xx,MI,17.98,0,2,54,,17,0,23211,92.1,45,f,3246.88,0,0,0,0,,INDIVIDUAL,,156th week,0,,,,1
63316681,20000,20000,20000,36 months, ,9.17,B,B2,Dispatch,5 years,RENT,80000,Source Verified,n,,debt_consolidation,Debt consolidation,208xx,MD,23.18,2,0,7,92,15,1,22338,62.4,31,w,578.8,0,0,0,0,7,INDIVIDUAL,,17th week,0,0,47179,35800,0
2838310,24000,24000,24000,36 months, ,8.9,A,A5,Ellucian,7 years,MORTGAGE,98000,Verified,n,> Debt Consolidation<br>,debt_consolidation,Debt consolidation,498xx,MI,17.74,1,2,6,,12,0,43083,75.1,39,f,2413.84,0,0,0,0,,INDIVIDUAL,,74th week,0,0,358529,57400,1
16552811,12275,12275,12275,60 months,,21.18,E,E3,Senior Clerk,10+ years,RENT,35248.86,Verified,n,,debt_consolidation,Debt consolidation,925xx,CA,25.98,0,0,,67,11,1,6553,46,33,w,3897.07,0,0,0,0,61,INDIVIDUAL,,87th week,0,0,31799,14200,0
21320018,3500,3500,3500,36 months,BAT3461431,11.67,B,B4,Senior Project Manager,10+ years,MORTGAGE,94300,Not Verified,n,,other,Other,208xx,MD,22.49,0,0,,,14,0,38228,78.2,25,w,503.13,0,0,0,0,,INDIVIDUAL,,83th week,0,0,172993,48900,0
8578038,35000,35000,34900,36 months,BAT4351734,10.64,B,B2,Time Warner cable,10+ years,MORTGAGE,90038,Verified,n,> This loan will be used to consolidate credit card balances.<br>,debt_consolidation,credit card consolidation,442xx,OH,16.31,0,0,,,9,0,38547,55.7,15,f,5680.17,0,0,0,0,,INDIVIDUAL,,122th week,0,0,146749,69200,0
10780006,8000,8000,8000,36 months,,11.99,B,B3,Counselor,3 years,RENT,42000,Not Verified,n,,debt_consolidation,Debt consolidation,306xx,GA,16.14,0,1,,,13,0,10672,23,16,w,1240.91,0,0,0,0,,INDIVIDUAL,,87th week,0,0,26922,46400,1
9298452,16000,16000,16000,60 months,BAT1930365,17.1,C,C5,Sergeant,10+ years,MORTGAGE,37983.4,Verified,n,,credit_card,my loan,324xx,FL,20.91,0,0,,,5,0,13067,81.7,22,f,3944.18,0,0,0,0,,INDIVIDUAL,,82th week,0,0,60212,16000,1
7638903,20000,20000,19975,60 months,,9.71,B,B1,raytheon,10+ years,MORTGAGE,140000,Verified,n,> Pay off visa and home depot cards<br>,debt_consolidation,Loan 2,925xx,CA,9.19,0,3,33,,7,0,8535,51.1,35,f,3861.77,0,0,0,0,39,INDIVIDUAL,,131th week,0,0,520225,16700,0
29182787,29550,29550,29550,36 months,BAT2003848,12.99,C,C1,Consultant,2 years,OWN,64500,Verified,n,,credit_card,Credit card refinancing,605xx,IL,39.66,0,0,,,13,0,30576,78.4,22,w,4194.46,0,0,0,0,,INDIVIDUAL,,70th week,0,0,68813,39000,0
51742974,15000,15000,15000,36 months,BAT1184694,6.68,A,A3,speech-pathologist,4 years,MORTGAGE,58000,Not Verified,n,,debt_consolidation,Debt consolidation,452xx,OH,23.3,0,1,,,13,0,9511,28.3,28,w,586.07,0,0,0,0,,INDIVIDUAL,,35th week,0,0,287943,33600,0
11718262,2000,2000,2000,36 months,BAT5629144,23.4,E,E5,office manager,< 1 year,MORTGAGE,30000,Not Verified,n,,medical,medical expenses,557xx,MN,13.52,0,0,77,104,10,1,4929,31,20,f,187.19,0,0,0,0,77,INDIVIDUAL,,22th week,0,0,9842,15900,1
6457233,10000,10000,10000,36 months,,10.16,B,B1,"Landmark Earth Solutions, Inc.",2 years,MORTGAGE,70000,Verified,n,> To build a fence around our home to protect my children and property.<br>,home_improvement,Fence,793xx,TX,14.18,0,0,,92,14,1,4214,26.7,43,f,1561.27,0,0,0,0,,INDIVIDUAL,,122th week,0,0,392270,15800,1
61994065,35000,35000,35000,36 months,,9.99,B,B3,Senior Vice President,10+ years,MORTGAGE,5E+05,Verified,n,,debt_consolidation,Debt consolidation,076xx,NJ,12.62,0,2,,,20,0,62352,32.1,33,f,1104,0,0,0,0,,INDIVIDUAL,,17th week,0,0,229860,157000,0
68820589,5000,5000,5000,36 months,,7.89,A,A5,Director of Compliance,1 year,RENT,127000,Source Verified,n,,debt_consolidation,Debt consolidation,921xx,CA,4.87,2,0,11,,8,0,5063,42.2,19,f,29.58,0,0,0,0,,INDIVIDUAL,,9th week,0,238,14029,12000,0
8068256,19600,19600,19600,60 months, ,22.2,E,E4,Bubba Radio Network,9 years,MORTGAGE,55000,Verified,n,> Home improvements needing to be done.<br>,home_improvement,Home Improvement,337xx,FL,8.03,0,0,,,5,0,10928,95.9,8,f,8897.85,0,0,0,0,,INDIVIDUAL,,126th week,0,0,10928,11400,0
69614408,10000,10000,10000,36 months,BAT1586599,12.05,C,C1,Truck driver,1 year,MORTGAGE,51000,Verified,n,,debt_consolidation,Debt consolidation,349xx,FL,23.55,0,2,64,37,16,1,17665,72,29,w,188.46,0,0,0,0,53,INDIVIDUAL,,9th week,0,0,21362,24500,0
25716221,20000,20000,20000,36 months,BAT2333412,12.99,C,C1,SAP Functional Analyst,3 years,RENT,104000,Verified,n,,debt_consolidation,Debt consolidation,770xx,TX,22.32,0,1,,,7,0,3846,97,9,f,2969.42,0,0,0,0,,INDIVIDUAL,,74th week,0,0,32109,3950,0
16522715,5225,5225,5225,36 months,BAT2136391,15.31,C,C4,MANAGER,1 year,OWN,36000,Verified,n,,debt_consolidation,Debt consolidation,482xx,MI,19.2,0,0,78,,3,0,1716,93,14,w,1031.23,0,0,0,0,,INDIVIDUAL,,87th week,0,0,5435,1850,0
64153626,7000,7000,7000,36 months,BAT4271519,7.26,A,A4,Deputy clerk,6 years,OWN,35500,Source Verified,n,,debt_consolidation,Debt consolidation,335xx,FL,29.07,0,0,,,7,0,7757,49.4,19,f,137.49,0,0,0,0,,INDIVIDUAL,,17th week,0,0,40758,15700,0
10257212,21000,21000,21000,36 months,BAT1930365,6.03,A,A1,RN,6 years,OWN,130000,Verified,n,,major_purchase,Major purchase,951xx,CA,14.1,0,0,,,12,0,15887,28.3,18,f,1010.86,0,0,0,0,,INDIVIDUAL,,52th week,0,0,748170,56200,1
40584435,16000,16000,16000,36 months,,11.44,B,B4,Clinical Research Project Manager Health,7 years,MORTGAGE,59055,Not Verified,n,,debt_consolidation,Debt consolidation,481xx,MI,23.27,0,0,,,15,0,21335,69.5,22,f,1571.78,0,0,0,0,,INDIVIDUAL,,52th week,0,0,244439,30700,0
3928957,18000,18000,18000,36 months,BAT3865626,11.14,B,B2,Highland Capital Brokerage,10+ years,MORTGAGE,150000,Not Verified,n,,debt_consolidation,Debt consolidation,196xx,PA,8.48,0,1,37,,18,0,18960,61.2,54,f,3252.01,0,0,0,0,37,INDIVIDUAL,,152th week,0,0,164908,31000,0
10257075,12000,12000,12000,36 months,,6.62,A,A2,LOAN MANAGER,10+ years,RENT,60000,Source Verified,n,,debt_consolidation,DEBT CONSOL,958xx,CA,8.98,0,1,44,,15,0,9305,12.5,32,f,1030.15,0,0,0,0,,INDIVIDUAL,,96th week,0,0,330492,74400,1
67830611,35000,35000,35000,36 months,BAT2252229,11.53,B,B5,Sr. Merchant,10+ years,MORTGAGE,92000,Verified,n,,debt_consolidation,Debt consolidation,786xx,TX,28.03,0,0,,,14,0,48600,86.8,23,f,720.77,0,0,0,0,,INDIVIDUAL,,13th week,0,0,225314,56000,0
57954874,25000,25000,25000,60 months,BAT3873588,10.99,B,B4,,n/a,OWN,50000,Verified,n,,credit_card,Credit card refinancing,448xx,OH,26.62,0,0,,,10,0,12819,28.1,13,w,1314.76,0,0,0,0,,INDIVIDUAL,,26th week,0,0,77532,45700,0
6991364,15850,15850,15850,36 months,BAT4808022,20.49,E,E1,Crete carrier,1 year,RENT,45000,Not Verified,n,,other,To pay my problems,113xx,NY,18.64,0,0,,,8,0,9774,85.7,21,w,1597.2,0,0,0,0,,INDIVIDUAL,,31th week,0,0,29610,11400,0
72237678,16000,16000,16000,36 months, ,7.89,A,A5,Deputy Director,10+ years,OWN,115000,Source Verified,n,,home_improvement,Home improvement,917xx,CA,19.06,2,0,23,,5,0,33262,97.3,22,w,66.63,0,0,0,0,23,INDIVIDUAL,,4th week,0,0,523282,34200,0
24566042,5000,5000,5000,36 months,BAT3193689,10.15,B,B2,,n/a,RENT,24300,Verified,n,,credit_card,Credit card refinancing,537xx,WI,10.86,0,0,,,16,0,4221,75.4,23,w,575.63,0,0,0,0,,INDIVIDUAL,,74th week,0,0,55374,5600,0
1292714,6000,6000,6000,36 months,BAT2881062,14.27,C,C2,Safco capital Corporation,7 years,RENT,30000,Not Verified,n,> received your e-mail. will wait and check to verify my bank account. thanks<br>  > Account verified <br>,credit_card,Payment,908xx,CA,15.68,0,0,,,5,0,13470,96.9,12,f,1372.03,0,159.53,1.4731000013,0,,INDIVIDUAL,,135th week,0,,,,0
13298469,10000,10000,10000,36 months, ,15.31,C,C4,General Manager,10+ years,MORTGAGE,62000,Not Verified,n,,home_improvement,Home improvement,495xx,MI,16.42,0,0,,74,9,1,17842,76.2,17,f,2037.59,0,0,0,0,,INDIVIDUAL,,91th week,0,0,185701,23400,0
11961164,26400,26400,26400,60 months, ,15.61,C,C4,Senior Manager,6 years,MORTGAGE,178000,Verified,n,> Pay off credit cards that were run up primarily as a result of a major health event with my daughter<br>,credit_card,CC Payoff,871xx,NM,12.28,0,0,,,15,0,14092,92.1,31,f,7081.96,0,0,0,0,,INDIVIDUAL,,109th week,0,0,227935,15300,0
65427581,13000,13000,13000,36 months,BAT2252229,9.17,B,B2,Store Manager,10+ years,RENT,85000,Verified,n,,credit_card,Credit card refinancing,338xx,FL,34.66,1,2,,,15,0,58574,78,32,w,284.16,0,0,0,0,28,INDIVIDUAL,,13th week,0,104,86080,74750,0
15128435,12000,12000,12000,36 months,BAT5489674,8.9,A,A5,,n/a,RENT,47773,Verified,n,,debt_consolidation,Debt consolidation,974xx,OR,14.39,0,0,,102,8,1,11253,57.1,19,f,1392.05,0,0,0,0,,INDIVIDUAL,,91th week,0,0,12048,19700,0
49372621,20300,20300,20300,60 months,,17.57,D,D4,Administrative Assistant,10+ years,RENT,60000,Source Verified,n,,debt_consolidation,Debt consolidation,911xx,CA,23.92,0,1,31,,15,0,3726,12.3,20,w,2376.82,0,0,0,0,,INDIVIDUAL,,39th week,0,0,40276,30300,0
18314445,12000,12000,12000,36 months, ,8.39,A,A5,Production Manager,5 years,MORTGAGE,58000,Source Verified,n,,credit_card,Credit card refinancing,379xx,TN,16.8,0,2,55,,14,0,8669,33.7,39,f,543.58,0,0,0,0,55,INDIVIDUAL,,31th week,0,0,25122,25700,1
70039622,12000,12000,12000,36 months,BAT1586599,6.24,A,A2,DESIGNER,10+ years,OWN,116000,Not Verified,n,,debt_consolidation,Debt consolidation,483xx,MI,6.03,0,1,70,,10,0,9533,51,24,w,119.06,0,0,0,0,72,INDIVIDUAL,,9th week,0,0,160943,18700,0
65521412,18000,18000,18000,60 months,BAT2252229,9.99,B,B3,Drill Sargeant,10+ years,RENT,48000,Verified,n,,credit_card,Credit card refinancing,319xx,GA,29.6,0,0,,,7,0,16496,70.8,15,f,418.75,0,0,0,0,,INDIVIDUAL,,13th week,0,0,49333,23300,0
71125918,12000,12000,12000,60 months,BAT2803411,17.57,D,D4,Sr Registered Product Specialist,8 years,RENT,52000,Verified,n,,debt_consolidation,Debt consolidation,337xx,FL,15.76,0,2,43,,10,0,12658,72,19,w,163.99,0,0,0,0,42,INDIVIDUAL,,4th week,0,0,153673,17540,0
14411042,9000,9000,9000,36 months,BAT2522922,7.9,A,A4,Driver,10+ years,RENT,40000,Verified,n,> My daughter's wedding is coming up and I would like to consolidate some of my debt while giving her a helping hand.<br>,debt_consolidation,Debt consolidation,913xx,CA,12.96,0,1,,,17,0,9070,12.6,30,f,943.43,0,0,0,0,,INDIVIDUAL,,96th week,0,0,9685,72200,0
1648065,19600,19600,19600,36 months,BAT1135695,6.62,A,A2,Women's Community Clinic,2 years,RENT,50000,Verified,n,"   > I am building a shared work space for creative people. It provides creative &ldquo;play&rdquo; space &ndash; space to think, space to experiment, and space to collaborate. I need money to purchase some work tables, stools, and storage cabinets.<br><br>  > I am building a shared work space for creative people. It provides creative &ldquo;play&rdquo; space &ndash; space to think, space to experiment, and space to collaborate. I need money to purchase some work tables, stools, and storage cabinets.<br>",small_business,Business,941xx,CA,1.82,0,0,,,7,0,5908,12.2,18,f,2062.63,0,0,0,0,,INDIVIDUAL,,156th week,0,,,,1
29993553,10200,10200,10200,36 months,BAT2003848,17.57,D,D4,Account Manager,9 years,OWN,28500,Not Verified,n,,debt_consolidation,Debt consolidation,974xx,OR,29.13,0,0,57,,10,0,9081,55.4,16,f,1980.51,0,0,0,0,,INDIVIDUAL,,70th week,0,0,38253,16400,0
13290885,2000,2000,2000,36 months,BAT2136391,18.99,E,E1,Cook,< 1 year,RENT,21000,Verified,n,,car,Car financing,765xx,TX,1.14,0,1,45,,7,0,20,0.3,30,f,265.29,0,0,0,0,45,INDIVIDUAL,,43th week,0,0,20,6500,1
21689054,10000,10000,10000,36 months,BAT3193689,12.49,B,B5,cosmetologist,7 years,RENT,40000,Verified,n,,debt_consolidation,Debt consolidation,982xx,WA,17.31,0,1,,111,5,1,8784,51.7,10,f,1485.4,0,0,0,0,,INDIVIDUAL,,78th week,0,306,16861,17000,0
28541095,19200,19200,19175,36 months,BAT2003848,6.03,A,A1,Certified Registered Nurse Anesthetist,5 years,OWN,160000,Not Verified,n,,major_purchase,Major purchase,010xx,MA,17.16,0,0,,,21,0,14907,34.2,38,f,1242.47,0,0,0,0,,INDIVIDUAL,,70th week,0,0,273560,43600,0
48602343,15000,15000,15000,36 months, ,9.17,B,B2,Technology Specialist,10+ years,RENT,70000,Not Verified,n,,credit_card,Credit card refinancing,114xx,NY,12.48,0,0,,,11,0,13329,66.6,18,w,922.16,0,0,0,0,,INDIVIDUAL,,39th week,0,0,29991,20000,0
3537348,20000,20000,20000,36 months, ,14.33,C,C1,"Cryospec, Inc.",2 years,OWN,47500,Verified,n,"> I've decided to pay down my debts, and begin earning interest, rather than paying it. I've had revolving credit cards in use for several years, with no real strategy for paying them down. Now it's time to take action. I got a loan with another company at 36%. This is much better!<br>",debt_consolidation,Debt consolidation,950xx,CA,32.61,1,0,15,,9,0,12119,81.3,30,f,921.99,0,0,0,0,,INDIVIDUAL,,17th week,0,0,78209,14900,0
20096490,8950,8950,8950,36 months, ,10.99,B,B3,Senior Team Leader,9 years,MORTGAGE,60000,Not Verified,n,,debt_consolidation,Debt consolidation,723xx,AR,20.04,0,0,,110,18,1,10431,46.8,30,f,1164.79,0,0,0,0,,INDIVIDUAL,,78th week,0,0,81290,22300,0
41309277,21000,21000,21000,60 months, ,11.44,B,B4,store manager,10+ years,MORTGAGE,61000,Source Verified,n,,debt_consolidation,Debt consolidation,080xx,NJ,20.11,0,0,,87,8,1,11221,51.2,20,w,2219.48,0,0,0,0,,INDIVIDUAL,,52th week,0,125,193013,21900,0
23023882,10650,10650,10650,60 months,BAT3193689,20.2,E,E3,Shipping/Welder,3 years,MORTGAGE,29744,Source Verified,n,,debt_consolidation,Debt consolidation,491xx,MI,15.01,0,0,54,,6,0,11762,95.6,15,f,2862.96,0,0,0,0,,INDIVIDUAL,,74th week,0,0,140021,12300,0
